bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
411;1;18.85;2.1;0;0;1;1.035;0;110;1;1.12;0.95
412;1;7.63;1.3;0;0;1;1.035;0;110;1;1.12;0.95
413;1;20.77;1.6;0;0;1;1.035;0;110;1;1.12;0.95
414;1;5.1;0.5;0;0;1;1.035;0;110;1;1.12;0.95
415;1;5.92;1.2;0;0;1;1.035;0;110;1;1.12;0.95
416;1;20.87;5;0;0;1;1.035;0;110;1;1.12;0.95
417;1;2.65;0.3;0;0;1;1.035;0;110;1;1.12;0.95
418;1;13.75;1.3;0;0;1;1.035;0;110;1;1.12;0.95
419;1;14.77;1.4;0;0;1;1.035;0;110;1;1.12;0.95
420;1;22.3;4.5;0;0;1;1.035;0;110;1;1.12;0.95
421;1;14.26;0.8;0;0;1;1.035;0;110;1;1.12;0.95
422;1;14.26;0.8;0;0;1;1.035;0;110;1;1.12;0.95
423;1;18.34;2;0;0;1;1.035;0;110;1;1.12;0.95
424;1;12.63;4;0;0;1;1.035;0;110;1;1.12;0.95
425;1;33.92;4.2;0;0;1;1.035;0;110;1;1.12;0.95
426;2;16.81;4;0;0;1;1.035;0;110;1;1.12;0.95
427;1;18.04;2.1;0;0;1;1.035;0;110;1;1.12;0.95
428;1;17.83;0;0;0;1;1.035;0;110;1;1.12;0.95
429;1;12.32;3.5;0;0;1;1.035;0;110;1;1.12;0.95
430;1;6.53;2;0;0;1;1.035;0;110;1;1.12;0.95
431;1;6.22;1.5;0;0;1;1.035;0;110;1;1.12;0.95
432;1;3.37;0.2;0;0;1;1.035;0;110;1;1.12;0.95
433;1;5.2;1;0;0;1;1.035;0;110;1;1.12;0.95
434;1;20.37;2.5;0;0;1;1.035;0;110;1;1.12;0.95
435;1;0.61;0.1;0;0;1;1.035;0;110;1;1.12;0.95
436;1;0.51;0.1;0;0;1;1.035;0;110;1;1.12;0.95
437;1;10.18;1;0;0;1;1.035;0;110;1;1.12;0.95
438;1;6.22;0.2;0;0;1;1.035;0;110;1;1.12;0.95
439;1;2.65;0.5;0;0;1;1.035;0;110;1;1.12;0.95
440;1;15.79;3.5;0;0;1;1.035;0;110;1;1.12;0.95
441;1;16.61;4.8;0;0;1;1.035;0;110;1;1.12;0.95
442;1;4.9;0;0;0;1;1.035;0;110;1;1.12;0.95
443;1;13.75;2.1;0;0;1;1.035;0;110;1;1.12;0.95
444;2;16.1;4.1;0;0;1;1.035;0;110;1;1.12;0.95
445;1;14.77;1.9;0;0;1;1.035;0;110;1;1.12;0.95
446;1;14.98;1.7;0;0;1;1.035;0;110;1;1.12;0.95
447;1;4.08;1;0;0;1;1.035;0;110;1;1.12;0.95
448;1;4.79;2.4;0;0;1;1.035;0;110;1;1.12;0.95
449;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
450;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
451;2;9.16;4;0;0;1;1.035;0;110;1;1.12;0.95
452;1;4.08;2;0;0;1;1.035;0;110;1;1.12;0.95
453;1;9.16;0.5;0;0;1;1.035;0;110;1;1.12;0.95
454;1;21.38;6;0;0;1;1.035;0;110;1;1.12;0.95
455;1;30.56;7;0;0;1;1.035;0;110;1;1.12;0.95
456;1;27.5;9;0;0;1;1.035;0;110;1;1.12;0.95
457;1;28.52;9;0;0;1;1.035;0;110;1;1.12;0.95
458;1;7.12;3;0;0;1;1.035;0;110;1;1.12;0.95
459;1;7.12;1;0;0;1;1.035;0;110;1;1.12;0.95
460;1;10.79;1.2;0;0;1;1.035;0;110;1;1.12;0.95
461;1;21.38;11;0;0;1;1.035;0;110;1;1.12;0.95
462;1;39.72;10;0;0;1;1.035;0;110;1;1.12;0.95
463;1;27.5;10;0;0;1;1.035;0;110;1;1.12;0.95
464;1;21.38;8;0;0;1;1.035;0;110;1;1.12;0.95
465;1;23.42;6;0;0;1;1.035;0;110;1;1.12;0.95
466;1;7.12;1;0;0;1;1.035;0;110;1;1.12;0.95
467;1;61.09;20;0;0;1;1.035;0;110;1;1.12;0.95
468;1;30.56;10;0;0;1;1.035;0;110;1;1.12;0.95
469;1;7.63;1.4;0;0;1;1.035;0;110;1;1.12;0.95
470;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
471;1;20.17;6.5;0;0;1;1.035;0;110;1;1.12;0.95
472;1;3.57;1.2;0;0;1;1.035;0;110;1;1.12;0.95
473;1;4.08;2;0;0;1;1.035;0;110;1;1.12;0.95
474;1;4.08;0.5;0;0;1;1.035;0;110;1;1.12;0.95
475;1;22.4;6;0;0;1;1.035;0;110;1;1.12;0.95
476;1;9.16;2;0;0;1;1.035;0;110;1;1.12;0.95
477;1;9.16;2;0;0;1;1.035;0;110;1;1.12;0.95
478;1;24.44;6;0;0;1;1.035;0;110;1;1.12;0.95
479;1;15.28;4;0;0;1;1.035;0;110;1;1.12;0.95
480;1;10.18;3;0;0;1;1.035;0;110;1;1.12;0.95
481;1;18.85;3.4;0;0;1;1.035;0;110;1;1.12;0.95
482;2;31.07;2.6;0;0;1;1.035;0;110;1;1.12;0.95
483;1;36.66;9;0;0;1;1.035;0;110;1;1.12;0.95
484;1;14.26;4;0;0;1;1.035;0;110;1;1.12;0.95
485;1;46.84;11;0;0;1;1.035;0;110;1;1.12;0.95
486;1;11.2;4;0;0;1;1.035;0;110;1;1.12;0.95
487;1;12.83;1.1;0;0;1;1.035;0;110;1;1.12;0.95
488;1;2;1;0;0;1;1.035;0;110;1;1.12;0.95
489;1;22.4;5;0;0;1;1.035;0;110;1;1.12;0.95
490;1;18.34;4;0;0;1;1.035;0;110;1;1.12;0.95
491;1;36.66;9;0;0;1;1.035;0;110;1;1.12;0.95
492;2;10.18;0.9;0;0;1;1.035;0;110;1;1.12;0.95
493;2;44.81;21;0;0;1;1.035;0;110;1;1.12;0.95
494;2;38.7;22;0;0;1;1.035;0;110;1;1.12;0.95
495;1;11.2;3;0;0;1;1.035;0;110;1;1.12;0.95
496;1;12.22;3;0;0;1;1.035;0;110;1;1.12;0.95
497;1;24.44;6;0;0;1;1.035;0;110;1;1.12;0.95
498;1;24.44;4;0;0;1;1.035;0;110;1;1.12;0.95
499;1;21.42;3;0;0;1;1.035;0;110;1;1.12;0.95
500;1;5.1;1;0;0;1;1.035;0;110;1;1.12;0.95
501;1;52.95;12;0;0;1;1.035;0;110;1;1.12;0.95
502;1;40.74;10;0;0;1;1.035;0;110;1;1.12;0.95
503;1;18.34;7;0;0;1;1.035;0;110;1;1.12;0.95
504;1;26.48;8;0;0;1;1.035;0;110;1;1.12;0.95
505;1;27.5;6;0;0;1;1.035;0;110;1;1.12;0.95
506;1;17.32;5;0;0;1;1.035;0;110;1;1.12;0.95
507;1;27.5;6;0;0;1;1.035;0;110;1;1.12;0.95
508;1;31.58;7;0;0;1;1.035;0;110;1;1.12;0.95
509;1;16.4;3;0;0;1;1.035;0;110;1;1.12;0.95
510;1;5.61;1.5;0;0;1;1.035;0;110;1;1.12;0.95
511;1;16.3;3;0;0;1;1.035;0;110;1;1.12;0.95
512;1;7.43;0.3;0;0;1;1.035;0;110;1;1.12;0.95
513;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
514;2;32.56;15;0;0;1;1.035;0;110;1;1.12;0.95
515;2;36.69;17;0;0;1;1.035;0;110;1;1.12;0.95
516;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
517;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
518;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
519;1;0;0;0;0;1;1.035;0;110;1;1.12;0.95
520;1;11.3;1.7;0;0;1;1.035;0;110;1;1.12;0.95
521;1;7.51;1;0;0;1;1.035;0;110;1;1.12;0.95
522;1;16.71;2.4;0;0;1;1.035;0;110;1;1.12;0.95
523;1;5.1;0.2;0;0;1;1.035;0;110;1;1.12;0.95
524;1;20.37;3;0;0;1;1.035;0;110;1;1.12;0.95
525;2;22.1;4.1;0;0;1;1.035;0;110;1;1.12;0.95
526;1;13.04;4.7;0;0;1;1.035;0;110;1;1.12;0.95
527;1;5.61;2;0;0;1;1.035;0;110;1;1.12;0.95
528;1;7.94;0.9;0;0;1;1.035;0;110;1;1.12;0.95
529;1;6.53;1.6;0;0;1;1.035;0;110;1;1.12;0.95
530;1;5.1;2;0;0;1;1.035;0;110;1;1.12;0.95
531;1;4.08;2;0;0;1;1.035;0;110;1;1.12;0.95
532;1;7.83;2;0;0;1;1.035;0;110;1;1.12;0.95
533;1;12.22;0;0;0;1;1.035;0;110;1;1.12;0.95
534;1;8.34;2.4;0;0;1;1.035;0;110;1;1.12;0.95
535;1;1.02;0.5;0;0;1;1.035;0;110;1;1.12;0.95
536;2;21.02;6.8;0;0;1;1.035;0;110;1;1.12;0.95
537;2;13.04;1.9;0;0;1;1.035;0;110;1;1.12;0.95
538;1;16.4;4.2;0;0;1;1.035;0;110;1;1.12;0.95
539;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
540;1;6.8;1.3;0;0;1;1.035;0;110;2;1.12;0.95
541;1;3.3;0.1;0;0;1;1.035;0;110;2;1.12;0.95
542;1;11.39;1;0;0;1;1.035;0;110;2;1.12;0.95
543;1;17.89;0.7;0;0;1;1.035;0;110;2;1.12;0.95
544;1;7.49;0.2;0;0;1;1.035;0;110;2;1.12;0.95
545;1;21.88;0.9;0;0;1;1.035;0;110;2;1.12;0.95
546;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
547;1;19.69;8.2;0;0;1;1.035;0;110;2;1.12;0.95
548;1;7.69;2.2;0;0;1;1.035;0;110;2;1.12;0.95
549;1;15.39;1.8;0;0;1;1.035;0;110;2;1.12;0.95
550;1;4.4;0.1;0;0;1;1.035;0;110;2;1.12;0.95
551;1;9.89;0.5;0;0;1;1.035;0;110;2;1.12;0.95
552;1;12.79;1.1;0;0;1;1.035;0;110;2;1.12;0.95
553;1;15.99;1.3;0;0;1;1.035;0;110;2;1.12;0.95
554;1;3.8;0;0;0;1;1.035;0;110;2;1.12;0.95
555;1;3.8;0.7;0;0;1;1.035;0;110;2;1.12;0.95
556;2;25.88;7.2;0;0;1;1.035;0;110;2;1.12;0.95
557;1;16.99;3.3;0;0;1;1.035;0;110;2;1.12;0.95
558;1;6;0;0;0;1;1.035;0;110;2;1.12;0.95
559;1;10.89;1.4;0;0;1;1.035;0;110;2;1.12;0.95
560;1;10.99;2.4;0;0;1;1.035;0;110;2;1.12;0.95
561;1;13.69;4.4;0;0;1;1.035;0;110;2;1.12;0.95
562;1;13.69;4.4;0;0;1;1.035;0;110;2;1.12;0.95
563;1;12.19;0.1;0;0;1;1.035;0;110;2;1.12;0.95
564;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
565;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
566;1;12.69;0;0;0;1;1.035;0;110;2;1.12;0.95
567;1;5.5;1.1;0;0;1;1.035;0;110;2;1.12;0.95
568;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
569;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
570;1;8.19;0.5;0;0;1;1.035;0;110;2;1.12;0.95
571;1;9.69;0;0;0;1;1.035;0;110;2;1.12;0.95
572;1;12.29;1.2;0;0;1;1.035;0;110;2;1.12;0.95
573;1;3.3;1.1;0;0;1;1.035;0;110;2;1.12;0.95
574;1;2.2;1.1;0;0;1;1.035;0;110;2;1.12;0.95
575;1;8.79;0.5;0;0;1;1.035;0;110;2;1.12;0.95
576;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
577;1;6;0.3;0;0;1;1.035;0;110;2;1.12;0.95
578;1;21.88;5.5;0;0;1;1.035;0;110;2;1.12;0.95
579;1;3.3;0.5;0;0;1;1.035;0;110;2;1.12;0.95
580;2;8.99;1.8;0;0;1;1.035;0;110;2;1.12;0.95
581;1;11.49;3.3;0;0;1;1.035;0;110;2;1.12;0.95
582;1;6.8;8.1;0;0;1;1.035;0;110;2;1.12;0.95
583;1;15.39;0;0;0;1;1.035;0;110;2;1.12;0.95
584;2;11.69;3.3;0;0;1;1.035;0;110;2;1.12;0.95
585;2;18.39;4.1;0;0;1;1.035;0;110;2;1.12;0.95
586;1;8.39;2.2;0;0;1;1.035;0;110;2;1.12;0.95
587;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
588;1;12.59;1.1;0;0;1;1.035;0;110;2;1.12;0.95
589;1;9.89;1.1;0;0;1;1.035;0;110;2;1.12;0.95
590;1;14.59;3;0;0;1;1.035;0;110;2;1.12;0.95
591;1;13.29;1;0;0;1;1.035;0;110;2;1.12;0.95
592;1;3.8;0;0;0;1;1.035;0;110;2;1.12;0.95
593;1;13.69;0.5;0;0;1;1.035;0;110;2;1.12;0.95
594;1;8.79;2.7;0;0;1;1.035;0;110;2;1.12;0.95
595;1;3.4;0.8;0;0;1;1.035;0;110;2;1.12;0.95
596;1;5.8;0;0;0;1;1.035;0;110;2;1.12;0.95
597;1;4.5;0.1;0;0;1;1.035;0;110;2;1.12;0.95
598;1;4.5;0;0;0;1;1.035;0;110;2;1.12;0.95
599;1;3.6;0.4;0;0;1;1.035;0;110;2;1.12;0.95
600;1;10.99;1.2;0;0;1;1.035;0;110;2;1.12;0.95
601;1;7.69;0.5;0;0;1;1.035;0;110;2;1.12;0.95
602;1;5.5;1.1;0;0;1;1.035;0;110;2;1.12;0.95
603;1;37.27;4.4;0;0;1;1.035;0;110;2;1.12;0.95
604;1;27.38;1.1;0;0;1;1.035;0;110;2;1.12;0.95
605;1;8.79;0.5;0;0;1;1.035;0;110;2;1.12;0.95
606;1;0.9;0.1;0;0;1;1.035;0;110;2;1.12;0.95
607;2;4.1;0.7;0;0;1;1.035;0;110;2;1.12;0.95
608;1;2.2;0;0;0;1;1.035;0;110;2;1.12;0.95
609;1;5.2;1.6;0;0;1;1.035;0;110;2;1.12;0.95
610;1;7.99;1.3;0;0;1;1.035;0;110;2;1.12;0.95
611;1;5.5;1.1;0;0;1;1.035;0;110;2;1.12;0.95
612;2;12.99;30;0;0;1;1.035;0;110;2;1.12;0.95
613;2;12.99;30;0;0;1;1.035;0;110;2;1.12;0.95
614;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
615;2;35.07;6.6;0;0;1;1.035;0;110;2;1.12;0.95
616;1;7.19;1.8;0;0;1;1.035;0;110;2;1.12;0.95
617;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
618;1;8.79;0;0;0;1;1.035;0;110;2;1.12;0.95
619;1;18.09;2.1;0;0;1;1.035;0;110;2;1.12;0.95
620;1;9.69;1;0;0;1;1.035;0;110;2;1.12;0.95
621;1;7.09;1.1;0;0;1;1.035;0;110;2;1.12;0.95
622;1;1.1;0.5;0;0;1;1.035;0;110;2;1.12;0.95
623;2;26.18;7.7;0;0;1;1.035;0;110;2;1.12;0.95
624;1;8.19;2.2;0;0;1;1.035;0;110;2;1.12;0.95
625;1;10.39;0;0;0;1;1.035;0;110;2;1.12;0.95
626;1;42.16;1.6;0;0;1;1.035;0;110;2;1.12;0.95
627;1;13.69;1.1;0;0;1;1.035;0;110;2;1.12;0.95
628;1;21.88;3.8;0;0;1;1.035;0;110;2;1.12;0.95
629;1;10.89;0.9;0;0;1;1.035;0;110;2;1.12;0.95
630;1;25.78;6.3;0;0;1;1.035;0;110;2;1.12;0.95
631;1;11.29;1.1;0;0;1;1.035;0;110;2;1.12;0.95
632;1;16.89;0.9;0;0;1;1.035;0;110;2;1.12;0.95
633;1;10.99;3.3;0;0;1;1.035;0;110;2;1.12;0.95
634;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
635;1;12.19;1.1;0;0;1;1.035;0;110;2;1.12;0.95
636;1;7.69;1.8;0;0;1;1.035;0;110;2;1.12;0.95
637;1;7.09;1.1;0;0;1;1.035;0;110;2;1.12;0.95
638;1;4.4;2.2;0;0;1;1.035;0;110;2;1.12;0.95
639;2;17.59;7.8;0;0;1;1.035;0;110;2;1.12;0.95
640;1;6.7;0.8;0;0;1;1.035;0;110;2;1.12;0.95
641;1;17.69;1.3;0;0;1;1.035;0;110;2;1.12;0.95
642;1;10.99;1.1;0;0;1;1.035;0;110;2;1.12;0.95
643;1;9.79;1.4;0;0;1;1.035;0;110;2;1.12;0.95
644;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
645;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
646;1;4.4;0.9;0;0;1;1.035;0;110;2;1.12;0.95
647;1;17.19;1.1;0;0;1;1.035;0;110;2;1.12;0.95
648;1;20.68;1.6;0;0;1;1.035;0;110;2;1.12;0.95
649;1;17.19;1.3;0;0;1;1.035;0;110;2;1.12;0.95
650;1;10.99;6.6;0;0;1;1.035;0;110;2;1.12;0.95
651;2;25.78;4.6;0;0;1;1.035;0;110;2;1.12;0.95
652;1;8.69;0.7;0;0;1;1.035;0;110;2;1.12;0.95
653;1;14.99;1.2;0;0;1;1.035;0;110;2;1.12;0.95
654;2;7.69;3.3;0;0;1;1.035;0;110;2;1.12;0.95
655;1;4.4;2.2;0;0;1;1.035;0;110;2;1.12;0.95
656;1;4.3;0.1;0;0;1;1.035;0;110;2;1.12;0.95
657;1;21.38;4.4;0;0;1;1.035;0;110;2;1.12;0.95
658;1;12.69;0.5;0;0;1;1.035;0;110;2;1.12;0.95
659;1;2.2;0;0;0;1;1.035;0;110;2;1.12;0.95
660;1;8.79;1.6;0;0;1;1.035;0;110;2;1.12;0.95
661;1;1.6;0.5;0;0;1;1.035;0;110;2;1.12;0.95
662;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
663;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
664;2;50.65;19.2;0;0;1;1.035;0;110;2;1.12;0.95
665;1;30.68;4.9;0;0;1;1.035;0;110;2;1.12;0.95
666;1;7.69;1.1;0;0;1;1.035;0;110;2;1.12;0.95
667;1;16.99;1;0;0;1;1.035;0;110;2;1.12;0.95
668;1;2.7;0.5;0;0;1;1.035;0;110;2;1.12;0.95
669;1;6;0.9;0;0;1;1.035;0;110;2;1.12;0.95
670;2;25.88;1.4;0;0;1;1.035;0;110;2;1.12;0.95
671;1;9.49;2.7;0;0;1;1.035;0;110;2;1.12;0.95
672;1;2.2;0.2;0;0;1;1.035;0;110;2;1.12;0.95
673;1;9.89;2.2;0;0;1;1.035;0;110;2;1.12;0.95
674;2;10.19;1.1;0;0;1;1.035;0;110;2;1.12;0.95
675;1;2;1.1;0;0;1;1.035;0;110;2;1.12;0.95
676;1;2.7;0;0;0;1;1.035;0;110;2;1.12;0.95
677;1;9.49;9.5;0;0;1;1.035;0;110;2;1.12;0.95
678;1;25.18;8.2;0;0;1;1.035;0;110;2;1.12;0.95
679;1;25.18;8.2;0;0;1;1.035;0;110;2;1.12;0.95
680;1;1.1;0.3;0;0;1;1.035;0;110;2;1.12;0.95
681;1;79.92;40;0;0;1;1.035;0;110;2;1.12;0.95
682;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
683;1;16.49;3.3;0;0;1;1.035;0;110;2;1.12;0.95
684;1;24.08;4.4;0;0;1;1.035;0;110;2;1.12;0.95
685;1;10.39;2;0;0;1;1.035;0;110;2;1.12;0.95
686;1;11.39;0.4;0;0;1;1.035;0;110;2;1.12;0.95
687;1;1.1;0;0;0;1;1.035;0;110;2;1.12;0.95
688;2;11.99;30;0;0;1;1.035;0;110;2;1.12;0.95
689;1;11.99;6;0;0;1;1.035;0;110;2;1.12;0.95
690;1;9.29;1.1;0;0;1;1.035;0;110;2;1.12;0.95
691;1;1.6;0.5;0;0;1;1.035;0;110;2;1.12;0.95
692;2;6;1.6;0;0;1;1.035;0;110;2;1.12;0.95
693;1;7.99;0.7;0;0;1;1.035;0;110;2;1.12;0.95
694;1;10.79;0.4;0;0;1;1.035;0;110;2;1.12;0.95
695;1;1.6;0.2;0;0;1;1.035;0;110;2;1.12;0.95
696;1;6.7;1.2;0;0;1;1.035;0;110;2;1.12;0.95
697;1;4.3;0.2;0;0;1;1.035;0;110;2;1.12;0.95
698;1;6.8;2.2;0;0;1;1.035;0;110;2;1.12;0.95
699;2;26.78;3.7;0;0;1;1.035;0;110;2;1.12;0.95
700;1;10.99;1.1;0;0;1;1.035;0;110;2;1.12;0.95
701;1;2.9;0.7;0;0;1;1.035;0;110;2;1.12;0.95
702;1;12.09;0.7;0;0;1;1.035;0;110;2;1.12;0.95
703;1;22.48;2.7;0;0;1;1.035;0;110;2;1.12;0.95
704;1;11.49;1;0;0;1;1.035;0;110;2;1.12;0.95
705;1;26.88;6.6;0;0;1;1.035;0;110;2;1.12;0.95
706;1;10.99;3.3;0;0;1;1.035;0;110;2;1.12;0.95
707;1;10.99;3.3;0;0;1;1.035;0;110;2;1.12;0.95
708;1;15.99;0.9;0;0;1;1.035;0;110;2;1.12;0.95
709;1;21.88;4.9;0;0;1;1.035;0;110;2;1.12;0.95
710;1;2.2;0;0;0;1;1.035;0;110;2;1.12;0.95
711;1;4.8;0;0;0;1;1.035;0;110;2;1.12;0.95
712;2;23.98;5.9;0;0;1;1.035;0;110;2;1.12;0.95
713;1;20.29;5.5;0;0;1;1.035;0;110;2;1.12;0.95
714;1;14.39;1.2;0;0;1;1.035;0;110;2;1.12;0.95
715;1;6;0.9;0;0;1;1.035;0;110;2;1.12;0.95
716;1;2.4;1.1;0;0;1;1.035;0;110;2;1.12;0.95
717;1;2.4;1.1;0;0;1;1.035;0;110;2;1.12;0.95
718;1;18.09;6.6;0;0;1;1.035;0;110;2;1.12;0.95
719;1;19.69;3.3;0;0;1;1.035;0;110;2;1.12;0.95
720;1;20.29;6;0;0;1;1.035;0;110;2;1.12;0.95
721;1;6.7;1.1;0;0;1;1.035;0;110;2;1.12;0.95
722;1;12.19;0.9;0;0;1;1.035;0;110;2;1.12;0.95
723;1;6.89;1.8;0;0;1;1.035;0;110;2;1.12;0.95
724;1;13.69;0;0;0;1;1.035;0;110;2;1.12;0.95
725;1;6.5;0.2;0;0;1;1.035;0;110;2;1.12;0.95
726;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
727;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
728;1;3.3;0.5;0;0;1;1.035;0;110;2;1.12;0.95
729;1;19.29;3.2;0;0;1;1.035;0;110;2;1.12;0.95
730;2;19.69;5.5;0;0;1;1.035;0;110;2;1.12;0.95
731;1;7.19;0.2;0;0;1;1.035;0;110;2;1.12;0.95
732;2;4.1;1.8;0;0;1;1.035;0;110;2;1.12;0.95
733;1;1.1;0;0;0;1;1.035;0;110;2;1.12;0.95
734;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
735;2;9.89;4.4;0;0;1;1.035;0;110;2;1.12;0.95
736;1;4.4;1.1;0;0;1;1.035;0;110;2;1.12;0.95
737;1;15.19;3.9;0;0;1;1.035;0;110;2;1.12;0.95
738;1;11.49;1.1;0;0;1;1.035;0;110;2;1.12;0.95
739;1;13.59;2.1;0;0;1;1.035;0;110;2;1.12;0.95
740;2;12.09;3.2;0;0;1;1.035;0;110;2;1.12;0.95
741;1;10.99;0.4;0;0;1;1.035;0;110;2;1.12;0.95
742;1;3.1;0.4;0;0;1;1.035;0;110;2;1.12;0.95
743;1;6.99;1.5;0;0;1;1.035;0;110;2;1.12;0.95
744;2;1.5;16;0;0;1;1.035;0;110;2;1.12;0.95
745;1;6.6;0.5;0;0;1;1.035;0;110;2;1.12;0.95
746;1;7.69;2.7;0;0;1;1.035;0;110;2;1.12;0.95
747;1;5.5;0.5;0;0;1;1.035;0;110;2;1.12;0.95
748;1;18.79;4.9;0;0;1;1.035;0;110;2;1.12;0.95
749;1;4.5;0.9;0;0;1;1.035;0;110;2;1.12;0.95
750;1;21.88;6.6;0;0;1;1.035;0;110;2;1.12;0.95
751;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
752;1;6.1;1.6;0;0;1;1.035;0;110;2;1.12;0.95
753;1;13.69;1.1;0;0;1;1.035;0;110;2;1.12;0.95
754;2;37.97;27;0;0;1;1.035;0;110;2;1.12;0.95
755;2;27.98;31;0;0;1;1.035;0;110;2;1.12;0.95
756;1;11.79;1.8;0;0;1;1.035;0;110;2;1.12;0.95
757;1;1.6;0;0;0;1;1.035;0;110;2;1.12;0.95
758;1;16.19;2.5;0;0;1;1.035;0;110;2;1.12;0.95
759;1;6.89;1;0;0;1;1.035;0;110;2;1.12;0.95
760;2;16.19;3.1;0;0;1;1.035;0;110;2;1.12;0.95
761;1;5.5;0;0;0;1;1.035;0;110;2;1.12;0.95
762;1;15.69;1.2;0;0;1;1.035;0;110;2;1.12;0.95
763;1;12.19;0;0;0;1;1.035;0;110;2;1.12;0.95
764;1;6.4;0.2;0;0;1;1.035;0;110;2;1.12;0.95
765;1;5;1.1;0;0;1;1.035;0;110;2;1.12;0.95
766;2;10.19;2.1;0;0;1;1.035;0;110;2;1.12;0.95
767;1;2.6;0;0;0;1;1.035;0;110;2;1.12;0.95
768;1;7.49;3;0;0;1;1.035;0;110;2;1.12;0.95
769;1;12.59;2.2;0;0;1;1.035;0;110;2;1.12;0.95
770;1;5.5;0.8;0;0;1;1.035;0;110;2;1.12;0.95
771;1;13.19;1;0;0;1;1.035;0;110;2;1.12;0.95
772;1;9.29;1.1;0;0;1;1.035;0;110;2;1.12;0.95
773;1;7.09;0.1;0;0;1;1.035;0;110;2;1.12;0.95
774;1;4.4;0;0;0;1;1.035;0;110;2;1.12;0.95
775;1;14.29;0;0;0;1;1.035;0;110;2;1.12;0.95
776;1;14.49;1.1;0;0;1;1.035;0;110;2;1.12;0.95
777;1;0;0;0;0;1;1.035;0;110;2;1.12;0.95
778;1;14.49;0;0;0;1;1.035;0;110;2;1.12;0.95
779;1;1.5;0.4;0;0;1;1.035;0;110;2;1.12;0.95
780;1;5.5;0;0;0;1;1.035;0;110;2;1.12;0.95
781;1;4.1;0.9;0;0;1;1.035;0;110;2;1.12;0.95
782;1;14.29;0.9;0;0;1;1.035;0;110;2;1.12;0.95
783;1;8.39;0.3;0;0;1;1.035;0;110;2;1.12;0.95
784;2;3.8;1.6;0;0;1;1.035;0;110;2;1.12;0.95
785;1;10.39;1.1;0;0;1;1.035;0;110;2;1.12;0.95
786;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
787;1;24.18;0;0;0;1;1.035;0;110;3;1.12;0.95
788;1;4.6;4.12;0;0;1;1.035;0;110;3;1.12;0.95
789;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
790;2;54.35;28.93;0;0;1;1.035;0;110;3;1.12;0.95
791;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
792;1;11.19;3.16;0;0;1;1.035;0;110;3;1.12;0.95
793;1;0.7;0.26;0;0;1;1.035;0;110;3;1.12;0.95
794;1;8.69;2.54;0;0;1;1.035;0;110;3;1.12;0.95
795;2;26.98;7.1;0;0;1;1.035;0;110;3;1.12;0.95
796;1;21.28;5.44;0;0;1;1.035;0;110;3;1.12;0.95
797;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
798;2;7.09;3.95;0;0;1;1.035;0;110;3;1.12;0.95
799;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
800;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
801;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
802;1;5.5;1.93;0;0;1;1.035;0;110;3;1.12;0.95
803;1;4.6;0;0;0;1;1.035;0;110;3;1.12;0.95
804;1;38.87;4.3;0;0;1;1.035;0;110;3;1.12;0.95
805;1;13.39;0;0;0;1;1.035;0;110;3;1.12;0.95
806;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
807;1;0;0;0;0;1;1.035;0;110;3;1.12;0.95
808;1;19.19;6.31;0;0;1;1.035;0;110;3;1.12;0.95
